id,claimID,claimType,#citations,text
185004,952,tertiary,155,"Uruguayâ€™s ambassador, Elbio Rosselli, president of the Security Council this month, said that as a troop contributor, his country expected â€zero toleranceâ€ of sexual abuse"
185004,953,tertiary,37,"     said: â€There is no place in U. N. peacekeeping for those who betray the trust of the people we are here to help.â€     In its report last month, the independent review panel  harshly criticized how the United Nations and its agencies dealt with alleged abuse charges in CAR, calling it â€seriously flawedâ€ and a â€gross institutional failure.â€ It said three senior U. N. officials had abused their authority by failing to take action on the charges of abuse by international troops from France, Equatorial Guinea and Chad. France intervened in Central African Republic, a former colony, over two years ago to stem violence between Christian militias and largely Muslim Seleka rebels who had seized power. It started withdrawing some of its 2, 000 troops last year, handing over to U. N. peacekeepers"
185004,954,primary,98," (Additional reporting by Michelle Nichols; Editing by Peter Cooney) ANKARA Turkish military preparations in northwest Syria are legitimate measures against a threat from Kurdish forces in the Afrin region, and Turkey will retaliate against any hostile move, Deputy Prime Minister Numan Kurtulmus told Reuters on Wednesday. WASHINGTON U. S. President Donald Trump will get a chance to patch up   ties this week when he meets with NATO allies still rattled by his failure on an earlier trip to embrace the principle that an attack against one member is an attack against all. "
171259,955,secondary,570,"Are you on the hunt for your next great read? All Things Considered asked booksellers across the country to share recommendations for books that you can take with you on vacation  â€”   or just to the nearest shade tree. We heard from: Nina Barrett, Bookends and Beginnings, Evanston, Ill. Julia Green, Front Street Books, Alpine, Texas John Evans, Diesel, Oakland, Larkspur and Brentwood, Calif. Janet Webster Jones, Source Booksellers, Detroit Harriett Logan, Loganberry Books, Shaker Heights, Ohio Jake Reiss, Alabama Booksmith, Homewood, Ala. Sue Zumberge, Subtext Books, St. Paul, Minn. Happy reading!"
153198,956,secondary,558,"What is baseball without superstition? Rally caps,   that dare not speak their name until the seventh, and, of course, the dreaded postseason curse. For decades, the unholy trinity of baseball curses was the Cubs, Red Sox, and Indians. If you needed a shorthand for comic futility, you couldnâ€™t go wrong with of those three hapless franchises. Thereâ€™s a reason why Henry Rowengartner played for the Cubs after breaking his arm and magically developing an unhittable fastball in the movie Rookie of the Year why the Cleveland Indians threatened to move to Miami in Major League. The lovable loser story is great for sportswriters and filmmakers, but terrible for fans. But the payoff is unparalleled. Just ask the 2004 Red Sox. In a couple weeks, ask the Indians or the Cubs. Just donâ€™t ask the Dodgers. With the baseball gods about to give one of their two remaining Jobs a winter off from their perpetual misery, Iâ€™m starting to wonder where all of the   energy is going to go, and more and more, Iâ€™m seeing it fall directly into my lap here in southern California. I would much rather dispense with the entire notion of the sports curse, but thatâ€™s like asking the sun to be a bit less hot all the time, or suggesting Donald Trump keep his little tiny hands to himself. Thereâ€™s just no point. Somewhere deep down, sports fans (and especially baseball fans) need to be tortured. Itâ€™s why we bite our nails during tense playoff games, or, in my case, watch an entire two innings of game 5 of the NLDS via the reflection of the TV in the glass table at a bar because the Nationals hadnâ€™t scored a run since I started doing it. Laugh all you want, but it worked. Such is the life of a Dodger fan in 2016. Another year, another playoff disappointment. Yes, Iâ€™m throwing dirt on their grave prematurely, but thatâ€™s where my headâ€™s at. Thereâ€™s a culture of losing developing slowly here in Los Angeles. You can see it in the pained expressions of Dodger fans filing out of the stadium during the thorough drubbings of games 4 and 5 of the NLCS, the slow realization that, no, this is not our year. Again. To coin a phrase, itâ€™s   this run of playoff defeats. Whether itâ€™s a stout, efficient, humorless Cardinals team, the plucky Mets, the   Phillies or this blessed Cubs bunch, someoneâ€™s going to come to town ready to rip your heart out and give you a better reason to leave in the seventh inning than traffic. Never have I seen a playoff crowd quite like game 4 at Dodger Stadium. LA walked into that game up   up on a Cubs team that looked unstoppable just a week ago. Even LA Times columnist and ESPN commentator Bill Plaschke had the gall to declare in no uncertain terms that â€œitâ€™s overâ€ on Around the Horn the day after game 3, as though he actively wanted to see the Dodgers lose and was using some kind of reverse psychology to ensure his preferred result. That sort of   rhetoric certainly didnâ€™t extend to the tense crowd at Chavez Ravine on Wednesday. The vibe was nervy and joyless, one of expected defeat rather than impending victory. The rally towels they gave us walking into the park were used less to intimidate the opposing team and more to wipe the blood off of our faces after a succession of haymakers connected with our collective jaw. But this has happened before, and it will happen again. This year marks the fourth playoff run in a row for the Dodgers. Four NL West Division championships. Four thudding playoff exits. Yes, itâ€™s not over yet. The Cubs have to win one more game. They have to face the mighty Clayton Kershaw and stalwart junkballer Rich Hill. Worse yet, they have to win at home, at Wrigley Field, a stadium that should come with a trigger warning. Still, I know how this ends. These Los Angeles Dodgers have done a truly remarkable job piecing together a losing tradition to rival the   Brooklyn Dodgers  â€”   a team that was   to fall on their sword for the New York Yankees, as though they were programmed to do so like one of the robots from Westworld. Itâ€™s been 28 years since the last Dodger World Series victory, which doesnâ€™t seem all that long ago compared to the runs put together by the Cubs, Red Sox, and Indians. The Dodgers have won six championships, placing sixth on the list of most World Series victories. That makes them, at first glance, a dubious choice to assume the mantle of baseballâ€™s perennial groomsman, but what other team has been so close so many times in the last 20 years? Playoff disappointments in 1995, 1996, 2004, 2006, 2008, 2009, 2013, 2014, and 2015. Mike Piazza, Mannywood, and the McCourt family have all come and gone since 1988. Teams like the Brewers have significantly fewer playoff runs than that, but curse narratives are not about just being bad. Theyâ€™re about being bad when it really, really counts close, but not close enough. Only the Oakland Aâ€™s could claim to be more snakebitten in the postseason. The underground hallways of Dodger Stadium are lined with trophies, plaques, and framed jerseys of Hall of Fame players. Thereâ€™s an idea of swagger, superiority, and historical significance buried within the psyche of Dodger Nation, though it gets buried deeper after every October meltdown. This is an old, proud franchise, but one that has been eclipsed by, of all teams, the hated San Francisco Giants. Giants fans laugh at division title celebrations and scoff when Kershaw is called the greatest pitcher of his generation when heâ€™s never pitched a single inning in the World Series. Yes, Iâ€™m putting my Dodger gear back in the closet early, but only because Iâ€™ve seen this before. The last time the Dodgers were down   going on the road for game 6 of the NLCS, they got creamed by the St Louis Cardinals at Busch Stadium. Who was the starting pitcher for that decisive game? Clayton Kershaw"
153198,957,secondary,126," years will soon be 29, and then 30. Weâ€™ve got a long way to go before we hit 100 years of futility, but I implore the Dodgers front office that seems totally uninterested in finding   No2 and No3 starting pitchers or a truly dangerous   hitter to consider one question: do you want to find out what thatâ€™s like? I donâ€™t."
167013,958,secondary,104,"If youâ€™ve been following the news about the spread of the Zika virus throughout Latin America, youâ€™ve probably gotten lost in the jargon once or twice. Whatâ€™s a vector? A reservoir? Whatâ€™s local transmission  â€”   the opposite of express transmission? So we went to the experts to help us wade through all this murky language. And they were helpful  â€”   sort of. Because it turns out that even the experts donâ€™t agree 100 percent on the definitions. â€Well the first thing to keep in mind with this sort of terminology is itâ€™s all in the eye of the beholder, to a certain extent,â€ says Dr. Arnold Monto, an epidemiologist at the University of Michigan School of Public Health. Technically, an outbreak and an epidemic mean the same thing, Monto says. Both refer to a sudden increase in the number of cases of a disease. Generally an outbreak is used to describe the spread of a disease in a smaller geographic area, whereas an epidemic may describe the spead of disease through several communities or cities. But the key difference is that the word â€outbreakâ€ sounds relatively innocuous whereas â€epidemicâ€ carries a bit more weight, Monto notes. â€So choosing which word to use is not pure science,â€ he says. Public health officials may choose to use one or the other depending on the sort of message they want to put out. â€With Zika, I think calling it an epidemic is a way to bring attention to it and mobilize resources,â€ he says. Since Zika has spread to South and Central American countries where it has never been identified before, and since scientists suspect a link between the virus and neurological problems in newborns and adults, Monto understands why health officials are using the more weighty â€epidemicâ€ while discussing Zika. The words endemic and pandemic have more precise definitions. The former is used to describe â€the baseline . .. level of the disease,â€ according to the Centers for Disease Control and Prevention. So thereâ€™d be an endemic level  â€”   or expected number  â€”   of flu cases in the U. S. each year. The latter refers to multiple outbreaks happening across the globe at the same time. â€Pandemic has been used to describe outbreaks of cholera occurring in various countries,â€ Monto says. In the 1960s, for example, an outbreak of cholera in Indonesia quickly spread across Asia, Europe, Africa  â€”   by the early 1990s, it had made its way to Latin America. A pandemic affects communities all over the world, Monto says. Itâ€™s a public health issue of international concern. Now letâ€™s turn to another set of words used to describe the mechanics of an outbreak like Zika. Like, what the heck is a disease reservoir if not a terribly disgusting lake? â€Itâ€™s any environment where an infectious agent can live and multiply,â€ says Allison Aiello, an epidemiologist at the University of North Carolina at Chapel Hill. It could be one or more insects, animals, even soil  â€”   â€anywhere these   viruses or microbes can live and thrive.â€ But typically, the word refers to animals who can carry a disease,â€ Monto says. Say that Zika can make both monkeys and humans sick  â€”   monkeys infected with Zika would be considered the reservoir. â€We donâ€™t generally use the term reservoir for humans,â€ Monto notes. Thatâ€™s because â€even if we eradicate the disease among humans, weâ€™d want to pay attention to the animal reservoirs to make sure a monkey doesnâ€™t reintroduce the disease and cause it to come back.â€ Then thereâ€™s the term vector. â€A vector is anything that can pass on an infection to another organism,â€ says Aiello. So a mosquito is definitely a vector. Its root is a Latin word that means â€to carry.â€ But what about humans: Can we humans be vectors? Technically, sure, says Aiello. But Monto says he probably wouldnâ€™t use the word to refer to humans. â€To me vector is usually an arthropod [insects and other animals with exoskeletons],â€ Monto says. â€Like a mosquito or a tick.â€ So the Aedes aegypti mosquito, whose bite transmits Zika, is a vector for the disease. When public health folk talk about â€vector controlâ€ theyâ€™re usually thinking about calling in the entomologists or deploying health workers to fumigate the swampy,   neighborhoods. â€So you see, we use specific words to mobilize specific sectors within the public health community.â€ Ultimately, itâ€™s a matter of preference. Got it. And whatâ€™s local transmission? Thatâ€™s when a vector transmits a virus to a human in a certain place. â€To have local transmission youâ€™ve got to have the vector and the virus present in the same place  â€”   thatâ€™s when the disease can really start to spread.â€ How do people in the public health world keep all this straight? â€Honestly, when talking to a general audience, I try to avoid using any of this kind of language,â€ Monta says. â€And when talking with colleagues in my field, we just focus on the facts and statistics!â€"
212633,959,tertiary,8," President Obama offered his formal endorsement of Hillary Clinton with a video Thursday and plans to campaign with the former secretary of state in Wisconsin next week, efforts aimed at speeding the Democratic Partyâ€™s unification around its presumed presidential nominee. â€œI know how hard this job can be, thatâ€™s why I know Hillary will be so good at it,â€ Obama says in the video. â€œIn fact I donâ€™t think thereâ€™s ever been someone so qualified to hold this office. Sheâ€™s got the courage, the compassion and the heart to get this job done. â€ The swift endorsement came after the president met with Sen. Bernie Sanders at the White House earlier Thursday and the senator from Vermont indicated he is preparing to exit the Democratic nominating battle. Sen. Elizabeth Warren ( .) will offer her own endorsement later Thursday on MSNBCâ€™s Rachel Maddow Show, a person close to Warren confirmed on condition of anonymity. The only Democratic woman in the Senate who had not yet endorsed Clinton, Warrenâ€™s support is expected to help bring Sanders supporters and the left generally in line behind the presumptive nominee. Sanders has been under pressure to stand down and help unify the party after a long and contentious contest with Clinton for the nomination. One of Obamaâ€™s tasks will be to try to rally those who have backed Sanders behind Clintonâ€™s candidacy             Caption   The senator from Vermont is Hillary Clintonâ€™s rival in the contest for the Democratic presidential nomination"
212633,960,secondary,8,"June 7, 2016 Democratic presidential candidate Bernie Sanders speaks during a rally on primary day at the Barker Hangar in Santa Monica, Calif. Matt   Washington Post  "
180485,961,primary,156," A deadly poison gas attack in Syria this week led TV news bulletins across the West with images of the victims    children and adults struggling to breathe    front and center. In Russia, it was item 10 of 17 and the victims were not shown. Western governments have unanimously pointed the finger at Syrian government forces for the attack. Russian state TVâ€™s flagship Vremya evening news show had another take: â€Terrorists and Western countriesâ€ were wrongly trying to blame Damascus. Vremya, which inherited its name from the Soviet Unionâ€™s main evening news show, cut to a spokesman for the Russian defense ministry who said what had actually happened was that Syrian air force jets had bombed a â€terroristâ€ bomb making factory that contained chemical weapons procured in Iraq, a version dismissed as impossible by Western countries"
180485,962,primary,124,"Vremyaâ€™s report was almost bereft of ordinary Syrians. It briefly showed an image of one woman whose hands appeared to have been damaged in a different chemical weapons attack that Russia alleged was carried out by rebels. She said nothing and betrayed no emotion. Russia, a staunch ally of the Syrian government, has its own tragedy to focus on this week    Mondayâ€™s suspected Islamist bombing of the St Petersburg metro in which 14 were killed"
180485,963,tertiary,277,"But the starkly different way Russian media reported the Syrian attack from media elsewhere underlines how far apart the Kremlin and the West remain on Syria, which could doom prospects for a U. S"
180485,964,primary,125,"detente under new President Donald Trump. It also shows how rock solid official Russiaâ€™s support for Syrian President Bashar   Russia remains. Moscow intervened on his side in September 2015, turning the tide of the conflict in his favor, and has repeatedly defended him and his government in the U. N. Security Council. â€™SAY ANYTHINGâ€™ â€Russian state TV will say literally anything as long as it exonerates Assad and blames the West,â€ said Alexey Kovalev, founder of Noodle Remover, a Russian   and media analysis website that is often critical of the Kremlin. â€No matter what Assad does   heâ€™s never to blame for anything, even if it takes impossible rhetorical gymnastics.â€    social media users had a different opinion. â€Itâ€™s a damn lie! Assad did not use chemical weapons!â€ wrote one, calling herself Delia Novorusia, and posting a picture of the Syrian president proclaiming him â€the great hero of the centuryâ€. Western countries believe the Kremlin maintains â€troll farmsâ€ of people paid to pose as users making such posts online. Moscow shows no sign of turning on the Syrian leader, who, although not particularly well liked in some Moscow foreign policy circles, is seen in Moscow as an anchor of stability. A year before a presidential election which Vladimir Putin is expected to contest for his fourth term, the Kremlin is keen to bank what it sees as its foreign policy success in Syria bolstering Assad"
180485,965,primary,401,"Since Russian forces helped Assad capture the   section of Aleppo at the end of last year in the Syrian governmentâ€™s biggest victory of the war, Russian state TV has downgraded its once breathless coverage of the war. State television, which once led its reports with slick footage of Russian planes bombing Islamist positions, now usually relegates Syria to the late section of its newscast, if it is mentioned at all. â€Whenever we see Syria on the news itâ€™s about how our soldiers are handing out humanitarian aid there, about how Aleppo is being rebuilt, or how a sick Syrian child has been flown to Russia for treatment,â€ said Elena, a student strolling in sunny central Moscow, who declined to give her surname. â€In general, thereâ€™s far less of Syria on TV these days.â€  (Editing by Peter Graff) DOHA Qatar announced plans for a steep rise in Liquified Natural Gas (LNG) production capacity on Tuesday that suggested it was ready for a protracted dispute with Gulf neighbors, but Doha said it was doing all it could to reach agreement"
180485,966,secondary,439,"   forces edged into the final redoubts of the two capitals of Islamic Stateâ€™s   caliphate in Iraq and Syria on Tuesday, hampered by fierce resistance from the militants and the presence of human shields. "
184941,967,secondary,52," President Barack Obama will take his case for new gun control measures directly to the American people this week while proposing new executive actions in a final big effort to reduce gun violence during his last year in office. Obama meets with Attorney General Loretta Lynch on Monday to discuss his administrationâ€™s options for tightening gun rules without going through the   Congress, which does not support the   legislative changes that the Democratic president prefers. Although the White House has not spelled out his plans specifically, they are expected to include measures that would require more gun sellers to become licensed dealers and conduct background checks on buyers. Guns are a potent issue in U. S. politics. The right to bear arms is protected by the U. S. Constitution, and the National Rifle Association, the top U. S. gun rights group, is feared and respected in Washington for its ability to mobilize gun owners. Congress has not approved major   legislation since the 1990s. Republicans have roundly criticized the presidentâ€™s plans, calling them an overreach of his executive authority. â€This president wants to act as if heâ€™s a king, as if heâ€™s a dictator,â€ New Jersey Governor Chris Christie, a Republican presidential candidate, said on â€œFox News Sunday. â€ â€This is going to be another illegal executive action, which Iâ€™m sure will be rejected by the courts.â€ Obama will take part in a   town      session on gun control broadcast on CNN at 8 p. m. EST on Thursday, the White House said. The event, moderated by anchor Anderson Cooper, will give Obama a chance to respond to criticism and raise public support for the measures before his State of the Union address on Jan. 12. Obama launched a push to tighten U. S. gun laws after the Newtown, Connecticut, school shooting massacre in 2012. But the push stalled in Congress. Last monthâ€™s fatal shootings in San Bernardino, California, by a couple who authorities suspect were inspired by Islamic State, gave further impetus to the White House to try again through executive actions"
184941,968,secondary,120,"â€It would be better for our security if it was harder for terrorists to purchase very powerful weapons,â€ White House deputy national security adviser Ben Rhodes told reporters on Saturday in Hawaii, where Obama was concluding a   vacation. The president returned to Washington on Sunday. PUBLIC SUPPORT  Former Secretary of State Hillary Clinton, the Democratic presidential   who has said she would take executive action on guns if elected in the Nov. 8, 2016, election, praised Obamaâ€™s anticipated move. â€I applaud the president for taking a hard look at that and I believe he will take some actions to require more gun sellers to do background checks,â€ Clinton said during a stop in New Hampshire, according to her campaign. A   poll last month showed 65 percent of respondents saying it was important that gun control be addressed in the United States, while 29. 4 percent said it was unimportant. The Center for American Progress, a think tank with close ties to the White House, has called on Obama to target   sellers of guns who are not licensed, using criteria such as the number of firearms sold and whether a seller advertises or rents tables at gun shows to determine who should be forced to obtain a license. â€œThere are many, many guns that are changing hands without a background check,â€ said Chelsea Parsons, vice president of guns and crime policy at the group. Obama would be well within his executive authority to have the government to widen the number of sellers who are required to be licensed, she said. Republicans zeroed in on Obamaâ€™s attempt to go around Congress as a questionable way to advance his goals"
184941,969,tertiary,14,"â€His first impulse is always to take rights away from   citizens, and itâ€™s wrong,â€ said Republican presidential candidate Jeb Bush on â€Fox News Sunday.â€ â€And to use executive powers he doesnâ€™t have is a pattern that is quite dangerous.â€  (Additional reporting by Alex Dobuzinskis; Editing by Peter Cooney) WASHINGTON During his presidential campaign, Republican Donald Trump praised Russian President Vladimir Putin as a â€strong leaderâ€ with whom he would like to reset tense U. S"
184941,970,secondary,119,"relations. NEW YORK The U. S. government was set to propose reduced biofuel use requirements in 2018, sources said on Wednesday, a move that could mark the first step toward triggering a broader overhaul to the controversial energy policy. "
215189,971,primary,271,"     Democrats on the House Judiciary Committee are asking the Justice Department to investigate the circumstances surrounding a $25, 000 donation the Donald J. Trump Foundation made to Florida Attorney General Pam Bondi at a time when her office was considering whether to open a fraud investigation of Trump University. The letter, signed by all the committeeâ€™s Democrats, alleges that the donation in 2013 â€œmay have influenced Mrs. Bondiâ€™s official decision not to participate in litigation against Mr. Trump,â€ and asks Attorney General Loretta E. Lynch to explore whether federal bribery or other laws might have been violated. Separately, New York Attorney General Eric Schneiderman said on CNN Tuesday that his office was â€œconcerned that the Trump Foundation may have engaged in some improprietyâ€ and had â€œbeen looking into the Trump Foundation to make sure itâ€™s complying with the laws that govern charities in New York. â€      Speaking to reporters aboard her plane Sept. 5, Democratic presidential candidate Hillary Clinton said sheâ€™s â€taken abackâ€ by revelations about Donald Trumpâ€™s foundationâ€™s gift to a political group connected to Florida Attorney General Pam Bondi. (Video: The Washington  : Melina Mara)   Justice Department spokesman Peter Carr said officials had received the letter from House Democrats and were reviewing it. Hope Hicks, a spokeswoman for the Republican presidential candidate, said: â€œThat is a totally ridiculous and false mischaracterization that blatantly disregards the facts. This is clearly a politically motivated attempt to distract from all of Hillary Clintonâ€™s issues. â€   [Trump camp says $25, 000 charity contribution to Florida AG was a mistake]   Of the New York Attorney Generalâ€™s announcement, Trump communications adviser Jason Miller said: â€œAttorney General Eric Schneiderman is a partisan hack who has turned a blind eye to the Clinton Foundation for years and has endorsed Hillary Clinton for President. This is nothing more than another   hit job designed to distract from Crooked Hillary Clintonâ€™s disastrous week. â€ A Justice Department investigation would be separate from that run by the New York attorney general, though the state might have some parallels in its tax and other laws. A person familiar with the New York attorney generalâ€™s investigation said it would be broader than the donation to Bondi. The Washington Post recently has reported on a number of possible violations of IRS rules by the Trump Foundation  â€”   which appeared to have filed incorrect tax paperwork and twice to have spent charity money to buy items for Trump himself. IRS rules prohibit charity officials from spending their nonprofitâ€™s money to buy goods or services for their own use"
215189,972,primary,218,"    The Washington Postâ€™s David Fahrenthold breaks down the controversy over Donald Trumpâ€™s improper $25, 000 donation to a political group connected to Florida Attorney General Pam Bondi, who was at the time considering whether to open a fraud investigation against Trump University. (Sarah   Washington Post)   The person familiar with the New York attorney generalâ€™s investigation said that inquiry would also examine an incorrect tax return, filed by the Trump Foundation in 2013, which omitted the prohibited gift to Bondi and included a nonexistent gift in its place. The same person said the inquiry would also examine cases of apparent â€œ â€ that The Post reported in which Trump used foundation money to buy both a $12, 000 autographed football helmet and a $20, 000 portrait of himself. Aides to Trump have already conceded the donation to Bondi was a mistake stemming from clerical errors. Federal rules prohibit charities from donating to political candidates, and the Trump Foundation did not list the gift in its filings with the IRS in 2013. Trump paid the IRS a $2, 500 penalty this year, and representatives for the Trump Organization have said he reimbursed the charitable foundation from his personal account. All of that occurred after news reports and watchdog groups began raising questions. If the donation were meant to persuade Bondi not to involve her office in any investigations of Trump University  â€”   which is the target of several lawsuits by former customers who claim they were misled  â€”   that would potentially be more significant. Whitney Ray, a spokesman for the Florida Attorney Generalâ€™s Office, said there was no basis to investigate Trump University because, in 2013, the office had received only one consumer complaint, and â€œthe matter never rose to the Attorney Generalâ€™s level for any decision of any kind. â€ He said the only consideration that Bondiâ€™s office gave to initiating a Trump University investigation in 2013 was that a staff member â€œbriefly reviewedâ€ allegations of another case in New York to see if they had relevance to Florida. â€œThere was never any recommendation by the staff to investigate or sue Trump University in 2013,â€ Ray said"
215189,973,primary,571,"    â€My job was to sell, sell sell,â€ says former Trump University instructor James Harris, who explains the inner workings of the company, detailing high pressure sales tactics and the battle for profit. (Dalton   Washington Post)   Marc Reichelderfer  â€”   who worked as a consultant on Bondiâ€™s reelection effort  â€”   told the Associated Press in June that Bondi solicited the donation herself from Trump, but he said that Bondi was not then aware of the complaints against Trump University. Trump, who in the past has boasted about currying favor with politicians by donating, said of what he was trying to get: â€œIâ€™ve just known Pam Bondi for years. I have a lot of respect for her. Never spoke to her about that at all. And just have a lot of respect for her as a person. And she has done an amazing job as the attorney general of Florida. She is very popular. â€ The Justice Department has increasingly found itself at the center of the election this year. The department had been investigating Democratic presidential candidate Hillary Clintonâ€™s use of a private email server while she was secretary of state, and even though the FBI and Justice Department concluded the probe should be closed without charges, Republicans have held several hearings and sent letters demanding more information. They also have pushed for new investigations of whether Clinton lied under oath to Congress and of how and why some emails that were under a preservation order came to be deleted. This post has been updated"
215189,974,secondary,708,Jenna Johnson contributed to this report
215189,975,tertiary,457,"Read more: Trump dismisses questions about gift to Florida attorney general  Donald Trump said â€˜universityâ€™ was all about education. Actually, its goal was, â€œSell, sell, sell!â€"
204640,976,primary,513," Mike Pompeo was confirmed as CIA director by the Senate on Monday, putting the conservative Kansas congressman in charge of an agency that is bracing for its most contentious relationship with the White House in decades. As CIA director, Pompeo will be responsible for managing a global spying network at a time of escalating security problems, including renewed aggression from Russia, the nuclear ambitions of North Korea and the splintering terror threat posed by the Islamic State. But, at least initially, Pompeoâ€™s most vexing task may involve finding a way to establish a functional relationship between the CIA and President Trump"
204640,977,primary,115,"The new commander in chief traveled to CIA headquarters Saturday, in a trip that was an effort to create a fresh start with an agency he has frequently treated with contempt. Instead, what Trump delivered Saturday was largely a    airing of grievances, attacking Democrats and journalists. Trump skipped most of the daily intelligence briefings offered him after his surprise election victory. He has dismissed the agencyâ€™s conclusions on critical issues, particularly its determination that Russia interfered in last yearâ€™s election to help him win. Most recently, Trump accused intelligence officials of orchestrating a   campaign to smear him"
204640,978,tertiary,603,"   Tracking how many key positions Trump has filled so far View Graphic     Tracking how many key positions Trump has filled so far   [Secret CIA assessment says Russia was trying to help Trump win ]  Trump has expressed confidence in Pompeo, a businessman who served as a tank commander in the Army and graduated at the top of his class at the U. S. Military Academy at West Point. â€œIntelligence agencies are vital and very, very important,â€ Trump said at his news conference this month. He singled out Pompeo, saying that his administration was â€œputting in some outstanding people. â€ His comments signaled that his hostility toward the agency might subside when his designated director is in charge. But CIA veterans say that Pompeo may face more fundamental challenges, including whether he will be listened to at the White House and able to insert hard information into debates presided over by a president who has suggested he sees information on WikiLeaks as more reliable than the contents of intelligence briefs. Michael Morell, the former deputy director of the CIA and a supporter of Hillary Clinton during the campaign, said that he has â€œcome to admireâ€ Pompeo after the two engaged in a series of conversations since Pompeo was tapped for the job. Morell said he expects Pompeo to arrive at the CIA without any preconceived notions, putting off any decisions until he has had a chance to survey its work. â€œPompeo has two key challenges: winning over a workforce a bit skeptical of him .â€‰.â€‰. and making the CIAâ€™s voice heard at the Trump White House,â€ Morell said. â€œI know Pompeo, and he will succeed at the first challenge. The second will be the defining issue of his tenure as director. â€  During his confirmation hearing, Pompeo vowed that he would defy Trump if ordered to direct the agency to resume brutal interrogation measures on terrorism suspects. He described the consensus view of U. S. spy agencies that Russia hacked the election in part to help Trump as a â€œsoundâ€ judgment. He also said that he would â€œspeak truth to powerâ€ once installed in the CIA directorâ€™s office on the agencyâ€™s 7th floor"
204640,979,primary,73,"    (Peter   Washington Post)   Pompeo, 53, was a prominent member of the tea party in Congress, known for strident political views. He was a fierce critic of Clinton, a determined opponent of the Obama administrationâ€™s nuclear accord with Iran, and said at one point that he regarded the U. S. governmentâ€™s conduct in the attacks on U. S. compounds in Benghazi, Libya, a political scandal that was â€œworse in some waysâ€ than Watergate. But Pompeo has spent the   period seeking to reassure CIA officials and members of Congress that he is prepared to put aside that partisan persona and be an honest broker as director of the CIA. â€œMy job,â€ Pompeo said during his confirmation hearing, â€œif confirmed, will be to change roles. â€  Read more:   Trumpâ€™s pick for CIA leader says he would refuse to restart enhanced interrogation techniques   Trumpâ€™s CIA pick is seen as both a fierce partisan and serious student of national security issues   9 foreign policy issues the Trump administration will have to face  "
171387,980,tertiary,7,"#NPRreads is a weekly feature on Twitter and The  . The premise is simple: Correspondents, editors and producers from our newsroom share the pieces that have kept them reading, using the #NPRreads hashtag. Each weekend, we highlight some of the best stories. â€He was a New York story because he didnâ€™t have a lot and yet he gave a lot.â€ So begins the second paragraph of this wonderful story from N. R. Kleinfield in The New York Times. He weaves the tale of Bernhardt Wichmann III, a man who couldnâ€™t speak but whose kindness and jovial attitude spoke to so many in his Manhattan neighborhood. I found myself entranced by the arc of this story, eager to learn more while expecting the inevitable turn that the title gives away. Along the way, small anecdotes pepper the narrative  â€”   the Metropolitan Opera,   English lessons  â€”   with the kind of humanity we too often forget exists. Thereâ€™s a twist you wonâ€™t expect and a crushing final line that wraps up a story that does what few can do: it will leave you smiling through tears. Thereâ€™s good, healthy cuisine in Pittsburgh, I swear  â€”   we just also have food with greasy French fries where they normally shouldnâ€™t belong. (Get you a city that can do both.) So I was surprised to see Eaterâ€™s lengthy tribute to the underappreciated Pittsburgh Salad, which requires â€a layered bowl of cool lettuce, some veggies, grilled chicken (or steak) and a sprinkling of shredded cheese, all served with French fries.â€ Maybe it contradicts the very idea of salad, or maybe it improves it. The salad is like the famous Primanti Bros. sandwich  â€”   with fries and coleslaw stuffed inside  â€”   but with a sense of refinement, Shannon Reed writes. Now, Iâ€™m no fan of either dish myself (although I will always rep for Pamelaâ€™s Diner, which Reed says makes the best version). But this piece also serves as a loving tribute to the city that, until the last few years, has also gone underappreciated: â€The Pittsburgh salad is the perfect Pittsburghian compromise: mostly sensible, but a little indulgent modern, but of the past the stuff of lunch hours and   dinners, but also worth looking forward to after a long morning of   or as a   reward on a Friday night out with friends.â€ When reporter Rukmini Callimachi writes a story, you brace yourself. She delivers her unforgettable coverage of terrorism for The New York Times with searing acumen, achieving a nuance and detail that gives her work a place on newsiesâ€™ essential reading lists. In a new interview with Wiredâ€™s Caitlin Roper, Callimachi gives us a    â€”   well, probably as much as sheâ€™s allowed to tell  â€”   about the secret social media chat rooms on Telegram, an encrypted messaging service, through which she finds her sources. As part of her work, she keeps a vigilant watch on notifications that might indicate larger stories, and keeps in touch with fringe users who can share with her the addresses of private ISIS channels. Offline, meanwhile, she travels to areas at the margins of jihadist sites to speak with escapees and does her best to visit jihadi and ISIS strongholds after theyâ€™ve been liberated. Most arresting of all, if not entirely unexpected, is that nothing seems to scare Callimachi off. â€Iâ€™ve come to the point where I metabolize it pretty quickly,â€ she says. â€I love what I do, and I think my body understands at some level that I have to put some distance between myself and my work.â€ Is your Facebook feed hurting our democracy? Maybe. The Wall Street Journal published a frightening interactive that lets you compare a â€red feedâ€ and a â€blue feed.â€ That is, one feed has â€very conservatively alignedâ€ articles, the other â€very liberalâ€ ones. You can choose a topic  â€”   e. g. Hillary Clinton, ISIS, guns  â€”   and it will present two parallel yet disparate sets of stories. â€Scholars worry that the social network can create â€™echo chambers,â€™ where users see posts only from   friends and media sources,â€ the article reads."
